userId,movieId,rating,timestamp
177,1244,4.0,1435534927
177,1282,4.0,1435534530
177,1298,2.0,1435535292
177,1333,4.0,1435534624
177,1929,4.0,1435538921
177,2009,3.0,1435535980
177,2023,2.0,1435534625
177,2090,4.0,1435536577
177,2160,4.0,1435535039
177,2316,4.5,1435536646
177,2321,3.0,1435890751
177,2384,2.5,1435535480
177,2427,2.0,1435534896
177,2617,3.5,1435534233
177,2797,5.0,1435534181
177,2987,4.5,1435534123
177,3022,5.0,1435536893
177,3034,4.0,1435535839
177,3081,3.0,1435534492
177,3159,2.5,1435535920
177,3451,5.0,1435720892
177,3564,1.0,1435525801
177,3991,2.5,1435526805
177,4025,3.5,1435526035
177,4308,4.0,1435524426
177,4359,3.0,1435803365
177,5218,3.0,1435524395
177,5816,5.0,1435525963
177,5952,2.0,1435523704
177,6016,3.5,1435523924
177,6338,2.5,1435836971
177,6503,2.5,1435524944
177,6873,2.5,1435525350
177,6987,3.0,1435537516
177,7064,3.5,1435719721
177,7153,2.0,1435523564
177,7263,3.0,1435525544
177,7302,3.5,1435537634
177,8695,4.0,1435719846
177,8718,4.0,1435720144
177,8783,4.0,1435524882
177,8948,2.0,1435836845
177,8969,3.5,1435526686
177,25750,2.0,1435537639
177,34336,2.5,1435837376
177,40629,4.0,1435526384
177,40815,3.5,1435524502
177,41285,4.0,1435525072
177,45672,2.5,1435525411
177,52694,3.0,1435837785
177,52722,1.0,1435524910
177,52973,3.5,1435524821
177,54190,3.0,1435525723
177,56152,4.0,1435526671
177,58025,3.0,1435525472
177,58559,5.0,1435523703
177,63853,2.0,1435837020
177,69122,4.0,1435532961
177,73023,4.0,1435837199
177,81564,4.5,1435804362
177,88140,4.0,1435526592
177,89939,3.0,1435720314
177,91104,2.0,1435837815
177,95558,2.5,1435837883
177,123545,3.0,1435720217
178,208,4.0,1164355382
178,1680,3.5,1163673623
178,5665,1.5,1164355427
178,5952,4.0,1164355151
178,6016,5.0,1163673907
178,7153,4.5,1164355077
179,34,5.0,840907679
179,208,3.0,840907511
179,292,4.0,840907461
179,300,3.0,840907616
179,410,3.0,840907616
179,708,4.0,852114193
180,2021,3.5,1270237560
181,34,5.0,845469500
181,61,4.0,845472115
181,62,4.0,845469756
181,186,3.0,845469756
181,274,3.0,845470848
181,360,3.0,845471202
181,432,3.0,845469653
181,437,2.0,845470813
181,466,2.0,845470070
181,533,2.0,845470762
182,215,4.0,1055157049
182,224,3.0,1055157991
182,249,4.0,1066072076
182,741,5.0,1054779791
182,849,1.5,1055150798
182,858,4.5,1054781812
182,880,1.5,1055153864
182,899,5.0,1054783259
182,901,3.5,1055155402
182,934,2.5,1054781612
182,1219,3.0,1069633872
182,1222,5.0,1054780297
182,1233,4.5,1054781432
182,1273,4.0,1054780639
182,1295,5.0,1075764822
182,1298,3.5,1067106447
182,1429,3.0,1057526175
182,1437,3.5,1054780658
182,1466,4.5,1055153993
182,1584,0.5,1054779865
182,1920,3.5,1054782914
182,2009,4.0,1054780030
182,2021,4.5,1054779969
182,2076,4.5,1075764806
182,2146,3.5,1063285487
182,2321,4.5,1054784171
182,2344,3.0,1054780963
182,2427,5.0,1054780780
182,2428,2.5,1055152138
182,2490,3.5,1054782203
182,2539,2.5,1055154951
182,2617,2.0,1055153292
182,2769,2.0,1063284683
182,2860,2.0,1055156050
182,2924,3.5,1057525573
182,2966,4.0,1054780502
182,2968,4.0,1054779818
182,3000,5.0,1054781963
182,3033,4.0,1054781770
182,3081,4.0,1077637182
182,3450,4.0,1055155118
182,3527,1.5,1054779963
182,3598,3.5,1055157745
182,3629,4.5,1054783933
182,3972,3.0,1055167611
182,4019,3.0,1055157546
182,4025,2.5,1054782430
182,4225,4.0,1054784044
182,4308,4.0,1055157002
182,4361,4.0,1055154655
182,4370,3.0,1054779919
182,4774,2.5,1055154747
182,5107,4.0,1054782743
182,5218,3.5,1063275734
182,5618,4.5,1065660030
182,5690,4.5,1161623936
182,5809,3.0,1063275120
182,5816,3.5,1054781084
182,5818,4.5,1063275124
182,5952,3.0,1054780151
182,6016,4.0,1054780785
182,6192,5.0,1063274731
182,6688,3.5,1077069614
182,6808,3.0,1066639364
182,6873,3.0,1073397318
182,7153,1.0,1073397287
182,7323,3.0,1078244831
183,858,3.0,992331344
183,1222,4.0,992331344
183,1233,4.0,992331344
183,2924,3.0,992331144
183,3527,4.0,992331630
184,5816,2.5,1537094736
184,58559,5.0,1537095024
184,88140,4.0,1537098776
184,102125,4.0,1537098914
184,122898,2.0,1537109736
184,122916,4.5,1537109712
184,122918,4.5,1537109379
184,143355,2.5,1537109441
184,158035,3.5,1537099012
184,165635,1.0,1537108232
184,166291,5.0,1537108204
184,168218,4.5,1537108257
184,170813,2.0,1537109401
184,170907,4.0,1537107881
184,171763,4.5,1537109198
184,172705,5.0,1537107906
184,175475,0.5,1537109570
184,175585,3.5,1537109451
185,34,2.0,1044311830
185,899,5.0,1044311949
185,2799,2.0,1044311157
185,3034,3.0,1044311830
185,3554,3.0,1044311397
185,3598,3.0,1044311426
185,4308,4.0,1044311949
185,5952,4.0,1044311345
186,2,4.0,1031087675
186,748,4.0,1031080101
186,899,4.0,1031073593
186,953,5.0,1031073630
186,1019,4.0,1031079871
186,1269,4.0,1031073654
186,1334,5.0,1031080064
186,1584,5.0,1031079788
186,2009,4.0,1031079906
186,2021,4.0,1031080064
186,2617,5.0,1031088039
186,2797,4.0,1031087604
186,2968,3.0,1031079689
186,2987,5.0,1031080896
186,3527,4.0,1031079628
186,3675,4.0,1031079276
186,4121,4.0,1031072959
186,4361,4.0,1031080604
187,741,4.0,1161849515
187,1222,4.5,1161849352
187,1466,4.0,1161849859
187,2076,5.0,1161954662
187,2810,5.0,1161849911
187,3000,4.0,1161849397
187,3627,5.0,1161954605
187,4450,4.0,1161954740
187,5244,5.0,1161849548
187,5618,5.0,1161849806
187,5952,4.5,1161850077
187,6368,5.0,1161850357
187,7153,4.5,1161849888
187,7976,4.5,1161954861
187,8012,4.0,1180302224
187,8228,4.0,1161954534
187,8491,4.0,1180302198
187,25825,4.5,1180302171
187,26082,5.0,1161849384
187,27850,4.0,1161850324
187,37240,4.0,1161849323
187,37741,4.0,1161850351
188,899,5.0,962560143
188,926,4.0,962559391
188,1086,4.0,962560423
188,1212,5.0,962560383
188,1244,3.0,962559831
188,1269,3.0,962560423
188,1282,5.0,962560181
188,2967,4.0,962559461
189,5952,4.0,1439465085
189,7153,4.0,1439465091
189,58559,5.0,1439465067
190,858,4.5,1504310662
190,5618,4.0,1504310096
190,5816,5.0,1504310099
190,6016,5.0,1504310109
190,7323,4.5,1504310606
191,34,4.0,829760897
191,208,1.0,829760898
191,215,4.0,829760897
191,224,4.0,829760897
191,237,1.0,829760897
191,272,5.0,829760898
191,292,1.0,829760898
191,300,4.0,829760898
191,668,5.0,829759809
192,292,4.0,835128874
192,432,4.0,835129209
193,858,4.5,1436558895
193,5618,5.0,1436558923
193,6016,4.0,1435857246
193,7153,4.0,1435857256
193,26116,5.0,1436558810
195,300,4.0,1008558588
195,538,3.0,1008558588
195,1218,1.0,974707220
195,1222,4.0,974710250
195,1233,3.0,974709608
195,1466,4.0,974709770
195,1615,4.0,974705807
195,2076,2.0,974710250
195,2321,3.0,974709939
195,2797,4.0,974710110
195,2987,1.0,974706483
195,3081,4.0,1008558215
195,3983,4.0,987397486
195,4019,4.0,978994367
195,4308,2.0,1011849879
196,62,4.5,1460954240
196,5952,3.0,1460954073
196,58559,5.0,1460954069
197,858,2.0,947462734
198,34,4.0,1034137414
198,215,5.0,1034138495
198,1230,3.0,1034136655
198,1584,4.0,1034135578
198,2023,4.0,1034137256
198,2357,4.0,1034137919
198,2360,3.0,1034136028
198,2797,4.0,1034196916
198,3033,3.0,1034135217
198,3263,3.0,1034207302
198,3527,2.0,1034135655
198,4019,4.0,1039796797
198,4121,4.0,1034137281
198,4370,4.0,1034135416
199,20,2.0,1022161793
199,62,1.0,941295529
199,300,4.0,940372390
199,466,3.0,940544964
199,698,1.0,944513522
199,858,4.0,940379738
199,1230,3.0,1023654652
199,1233,5.0,940372697
199,1244,3.0,1023654918
199,1278,5.0,946523712
199,1295,1.5,1094309665
199,1466,3.0,1023654764
199,1584,2.0,1023654736
199,1954,4.0,1261363367
199,1956,3.0,1023654953
199,2108,3.0,940372462
199,2316,2.0,940544320
199,2427,3.0,940372656
199,2539,4.0,940372103
199,3446,1.5,1090544218
199,4148,1.5,1094309582
199,4308,3.5,1082556819
199,4370,3.0,995165164
199,6016,4.0,1261363782
199,6867,4.0,1261363873
199,7323,3.0,1082556592
199,8638,2.0,1094516626
199,37741,3.5,1261363947
199,57243,3.5,1261363555
199,69122,2.5,1261364214
200,34,2.5,1229877775
200,62,3.0,1229886642
200,215,1.0,1229878061
200,708,4.0,1229887359
200,2321,3.0,1229887034
200,2617,4.0,1229887060
200,2797,4.0,1229878170
200,4019,4.5,1229888045
200,4025,5.0,1229887361
200,4308,5.0,1229886822
200,5816,4.0,1229886071
200,5952,4.5,1229886220
200,6503,3.5,1229888249
200,7153,4.0,1229886816
200,7541,3.5,1229876852
200,8638,1.0,1229878063
200,8969,3.5,1229878719
200,40815,4.0,1229886396
200,52973,4.0,1229887254
200,54190,5.0,1229877110
200,58559,5.0,1229885836
200,63433,4.0,1229887817
201,34,5.0,939801740
201,708,3.0,939801904
201,1584,5.0,941211417
201,2249,3.0,939810775
201,2321,4.0,939810830
201,2797,4.0,940350569
202,2,4.0,974923336
202,62,3.0,975013683
202,300,4.0,974912821
202,456,5.0,975013223
202,741,4.0,974925068
202,858,4.0,974912358
202,953,5.0,974912002
202,1086,4.0,974924788
202,1212,4.0,974924628
202,1218,5.0,974918472
202,1219,4.0,974924662
202,1278,4.0,974923588
202,1295,4.0,975015080
202,1300,4.0,975014298
202,1334,2.0,974925178
202,1429,5.0,974918797
202,1584,5.0,975013015
202,1954,4.0,974912096
202,2021,3.0,974925178
202,2024,3.0,974925552
202,2108,4.0,974923921
202,2146,3.0,975015599
202,2344,4.0,974921360
202,2401,3.0,974924297
202,2403,3.0,974919016
202,2752,2.0,974925621
202,2797,4.0,974923746
202,2956,3.0,974926250
202,2966,4.0,974925971
202,3000,4.0,974918688
202,3194,4.0,974912892
202,3260,4.0,975013335
202,3358,4.0,974924147
202,3470,4.0,974923127
202,3526,4.0,974923720
202,3527,4.0,974918657
202,3972,3.0,974918472
203,1584,5.0,1390095344
203,2987,3.5,1390095338
203,5952,5.0,1390094680
203,7153,5.0,1390094680
203,40815,3.5,1390094899
204,858,4.0,1327183341
204,1222,5.0,1327183322
204,5218,4.0,1327182607
204,58559,4.0,1327183229
204,91104,1.0,1327184246
205,1222,3.5,1523528510
205,3033,4.0,1519899159
205,5816,3.5,1519900818
205,7153,4.0,1519900412
205,40815,3.5,1519900897
205,96079,3.0,1519900258
206,62,4.0,850763267
207,2021,4.0,1258547871
207,2384,0.5,1258548206
207,2428,3.5,1258548153
207,2968,0.5,1258547883
207,3263,3.5,1258548121
208,2023,4.0,940639513
208,2427,3.0,940639513
208,2617,3.0,940638611
209,5952,5.0,1524522312
209,7153,5.0,1524522296
209,96079,4.0,1524607527
210,1584,4.0,1536862713
210,4370,4.0,1530467916
210,5816,4.5,1527266264
210,5952,4.0,1527266258
210,7153,4.0,1527266255
210,52722,4.0,1517173205
210,58559,4.0,1473881888
210,62834,4.0,1480713045
210,81564,4.5,1473882072
210,102125,4.5,1527266096
210,122916,4.5,1537632280
210,122918,5.0,1513943744
211,858,4.5,1350912929
211,1222,4.0,1350913038
211,3034,4.5,1350912147
211,7153,4.0,1350912976
211,58559,4.5,1350912233
211,69122,4.0,1350912757
212,1954,3.5,1523216853
212,3000,4.0,1490115764
212,5218,3.5,1523216567
212,5618,4.0,1490115592
212,5690,4.0,1490115775
212,5952,3.0,1490121325
212,7153,3.5,1523216461
212,52973,3.0,1505400130
212,58559,3.5,1490115412
212,69122,3.0,1490121297
212,96079,4.0,1523216972
212,122896,3.5,1528479617
212,122916,4.5,1527795013
212,122918,4.0,1523216822
212,143355,4.0,1523217342
212,152077,3.0,1490114942
212,168252,4.5,1523217270
212,168254,3.0,1528479504
212,168366,4.0,1527795993
212,170697,4.5,1528479350
212,171763,4.5,1523217247
212,175197,3.5,1523216444
213,858,4.0,1316197388
213,1920,4.0,1316194730
213,1954,4.5,1316197164
213,2797,4.0,1316197284
213,2860,3.0,1316195210
213,5952,4.0,1316196318
213,7153,4.5,1316196316
213,43679,3.5,1316196117
213,53000,3.5,1316196274
213,58559,4.5,1316195746
214,62,3.0,853937855
214,1363,3.0,853938223
215,1233,4.0,1260908771
215,4019,4.5,1260905562
215,5952,4.0,1260908646
215,7153,4.0,1260908696
216,34,5.0,975212451
216,933,5.0,975212514
216,1230,5.0,975212004
216,1244,4.0,975212038
216,1269,4.0,975212395
216,1273,3.0,975212571
216,1278,4.0,975212220
216,1282,4.0,975211713
216,2239,5.0,975212699
216,2321,2.0,975212750
216,2924,5.0,975212199
216,2987,3.0,975211596
216,3067,3.0,975212038
216,3422,4.0,975212395
216,3435,5.0,975211546
216,3972,5.0,974733513
216,4025,2.0,982169965
217,2,2.0,955942327
217,20,2.0,955941424
217,34,4.0,955943345
217,208,3.0,955941385
217,234,2.0,955945046
217,292,3.0,955936099
217,360,3.0,955941623
217,410,3.0,955935527
217,432,3.0,955945177
217,433,3.0,955945046
217,437,2.0,955945401
217,533,2.0,955941424
217,575,2.0,955944976
217,694,3.0,955941460
217,748,3.0,955941055
217,761,3.0,955942392
217,849,2.0,955941157
217,858,2.0,956194704
217,901,1.0,955934925
217,1019,3.0,955942112
217,1085,3.0,955941925
217,1222,3.0,956194747
217,1230,2.0,955943221
217,1269,4.0,955943368
217,1278,3.0,955943432
217,1333,3.0,955935220
217,1429,2.0,956195043
217,1474,1.0,955945372
217,1488,3.0,955941273
217,1551,3.0,955942392
217,1592,3.0,955945275
217,1599,3.0,956195257
217,1615,2.0,955942112
217,1626,2.0,955941551
217,1920,3.0,955942698
217,1937,3.0,955944095
217,1954,2.0,955935905
217,2108,3.0,955943917
217,2344,3.0,956194984
217,2350,3.0,955944758
217,2378,3.0,955944662
217,2384,4.0,955943627
217,2403,3.0,955940827
217,2404,2.0,955941587
217,2405,3.0,955941056
217,2427,3.0,955940927
217,2477,3.0,955942221
217,2539,2.0,955944284
217,2561,3.0,955943125
217,2617,3.0,955941233
217,2733,2.0,955942469
217,2752,3.0,955935493
217,2796,2.0,955944863
217,2860,2.0,955935615
217,2950,2.0,955942421
217,2956,3.0,955940534
217,2987,3.0,955942041
217,3033,2.0,955944596
217,3120,3.0,955944419
217,3263,2.0,955944471
217,3307,2.0,955943259
217,3385,3.0,955935615
217,3422,2.0,955944210
217,3433,1.0,955941778
217,3434,1.0,955941778
217,3450,1.0,955944284
217,3527,3.0,955935983
218,5952,4.0,1111625099
219,2,2.5,1194740185
219,208,2.0,1194740092
219,292,3.0,1194931927
219,741,4.0,1194686287
219,858,4.5,1194686790
219,933,3.0,1198814646
219,1219,3.5,1194686648
219,1429,3.0,1198782533
219,1920,2.0,1194740276
219,1954,4.5,1194932353
219,2321,4.5,1194932157
219,2403,3.0,1198782506
219,2428,1.0,1194680793
219,2490,2.5,1198783032
219,2617,3.0,1194681107
219,2905,4.5,1198783021
219,2924,4.0,1194686406
219,2987,5.0,1194931918
219,3000,5.0,1194686012
219,3030,5.0,1194686812
219,3033,4.5,1194932471
219,3593,0.5,1195944566
219,3972,4.0,1195945014
219,4025,0.5,1194827079
219,5816,2.5,1194931895
219,5952,3.5,1194681162
219,7153,3.5,1194686077
219,7263,2.0,1195944595
219,7367,3.0,1195944548
219,8228,4.0,1198814690
219,40815,2.5,1194686411
219,52722,2.5,1194932462
219,52973,3.5,1214043412
219,58559,5.0,1217436398
220,34,4.5,1230055796
220,208,0.5,1230061437
220,858,5.0,1230060343
220,1429,3.5,1230055238
220,1584,5.0,1230061667
220,2427,0.5,1230054576
220,3034,5.0,1230751214
220,3159,4.0,1238532906
220,5218,5.0,1230751297
220,5816,4.5,1230061193
220,5952,4.5,1230059774
220,7153,4.5,1230060282
220,40815,4.0,1230061757
220,58025,4.0,1237947711
220,58559,5.0,1230750604
220,68791,3.5,1246644414
221,2,3.5,1111177796
221,215,4.5,1111178241
221,410,2.0,1111175940
221,456,4.5,1119984246
221,858,4.5,1111177420
221,926,5.0,1111178208
221,953,5.0,1111178205
221,1086,4.5,1118246968
221,1212,5.0,1111178150
221,1219,4.5,1119983925
221,1222,4.5,1118246751
221,1233,4.0,1118246878
221,1244,4.5,1119984488
221,1269,4.5,1119984601
221,1278,5.0,1118246858
221,1466,4.0,1119984539
221,1584,3.5,1111175975
221,1834,4.5,1111178081
221,2009,4.0,1111178033
221,2023,4.0,1111178043
221,2321,4.5,1111178002
221,2987,3.5,1111175989
221,3435,4.5,1118246651
221,3983,5.0,1118246873
221,4361,4.0,1111177863
221,4914,4.0,1119984619
221,6016,5.0,1111178346
221,6659,3.5,1111178304
221,6662,4.0,1118246941
221,6987,5.0,1118246749
221,7056,4.5,1111178526
221,8128,4.5,1119984142
221,8228,4.5,1118246660
221,8623,4.0,1111178291
221,8638,4.5,1119984006
221,27768,4.5,1111178584
222,2,2.5,1391353926
222,466,3.5,1391352616
222,858,4.5,1391346840
222,1222,4.0,1391350128
222,1273,3.5,1391350360
222,1278,4.0,1391349956
222,1466,2.5,1391349980
222,1680,3.0,1391346624
222,1954,3.0,1391349739
222,2378,3.5,1391352625
222,2403,3.5,1391354227
222,4019,4.0,1391346680
222,5541,2.5,1391352961
222,5710,2.5,1391352667
222,5952,3.5,1391350288
222,6503,1.5,1391352089
222,41285,3.5,1391353374
222,58559,3.5,1391346879
222,61132,2.5,1391374803
222,69122,4.5,1391351265
222,102686,3.5,1391347209
223,34,1.0,1226209953
223,2076,1.0,1226209223
223,2316,4.5,1226209457
223,2747,2.0,1226209415
223,7153,3.5,1226209838
223,7541,3.5,1226209827
223,58559,4.5,1226210073
224,858,4.0,971812264
224,953,4.0,971811286
224,2108,5.0,971812895
224,2797,5.0,971811933
224,3358,5.0,971812591
225,1219,3.0,949261262
225,1333,3.0,949261297
225,2797,5.0,949111389
226,2,3.0,1095662788
226,186,2.5,1101193051
226,208,2.5,1095662719
226,410,3.5,1095662772
226,432,3.0,1095662911
226,466,3.5,1095662959
226,1222,5.0,1130137446
226,1230,4.0,1114838315
226,1278,4.0,1095662963
226,1887,2.5,1097545178
226,1954,3.5,1097545224
226,2009,3.5,1099624085
226,2378,3.5,1096420028
226,2515,2.0,1096421612
226,2617,3.5,1095662997
226,2797,4.0,1095662913
226,2987,3.0,1095662432
226,3033,5.0,1095663223
226,3034,4.0,1095713349
226,3081,2.5,1095663150
226,3450,4.0,1096419990
226,3593,0.5,1114839495
226,4025,2.0,1114838884
226,4340,2.0,1101194126
226,4477,2.5,1096419758
226,5107,2.5,1172005535
226,5218,4.0,1160003973
226,5456,2.0,1203360507
226,5541,3.5,1101194045
226,5816,2.5,1097545930
226,5952,4.0,1096420307
226,6659,3.5,1096420912
226,7153,4.5,1095663758
226,7263,4.0,1095663967
226,8783,3.0,1095663553
226,8969,2.5,1102471960
226,8981,4.0,1116040987
226,40815,4.0,1162428478
226,52973,4.5,1188887134
226,53000,1.5,1196228791
227,215,4.0,1447210595
227,858,4.5,1447189497
227,7153,3.5,1447209737
227,7323,4.5,1447210222
227,8638,4.0,1447210052
227,40629,3.5,1447210583
227,58559,4.5,1447189506
228,858,4.0,1363222959
229,34,5.0,836942064
229,237,4.0,838143622
229,300,3.0,838144346
229,410,3.0,836942019
230,2,2.5,1196305107
230,34,2.0,1196304670
230,2321,4.0,1196305086
230,2617,3.5,1196304922
230,2987,2.5,1196304598
230,3527,3.5,1196305101
230,4370,4.0,1196305157
230,5218,4.0,1196305032
230,5952,3.5,1196304332
230,7153,3.0,1196304486
230,52973,3.0,1196305199
231,858,4.0,1433089520
231,5952,3.0,1433089516
231,58559,5.0,1433089583
232,2,4.0,1085351710
232,761,2.5,1218169518
232,858,4.0,1200882932
232,953,4.0,1182909699
232,1333,1.5,1182910719
232,1954,4.0,1182909320
232,2021,3.5,1218166612
232,2617,3.0,1218167844
232,2797,3.5,1218166279
232,4019,3.5,1217540864
232,4025,3.0,1218167866
232,4148,4.5,1171779063
232,4370,3.5,1085351738
232,5218,3.5,1182908113
232,5816,3.0,1218167374
232,5952,4.0,1101397634
232,6040,2.0,1218170643
232,6338,3.0,1182908416
232,6484,3.0,1085352485
232,6503,2.5,1218170019
232,6862,3.5,1218165478
232,6873,3.0,1218167288
232,7150,3.0,1182909260
232,7153,4.0,1141776617
232,7263,4.5,1182907751
232,8783,2.0,1182910723
232,8866,2.5,1114641281
232,31223,2.0,1218170484
232,31700,3.0,1144628465
232,32019,3.0,1182910045
232,33158,2.5,1218169279
232,34336,3.0,1182909491
232,37741,3.5,1247190421
232,40629,3.5,1247190503
232,40815,2.5,1133560302
232,43679,3.0,1163024114
232,43871,3.0,1182909819
232,45208,2.5,1218169418
232,45672,3.5,1218166204
232,45730,2.5,1172371508
232,49910,4.0,1171779265
232,52722,3.0,1218167734
232,52973,4.0,1182906718
232,55830,3.0,1247190847
232,56152,4.5,1206993579
232,57243,3.0,1210210365
232,58025,3.0,1206991186
232,58559,5.0,1217541078
232,68791,4.0,1247191040
232,69122,4.0,1247190936
232,71252,2.0,1287619587
232,71518,3.5,1283132947
232,78893,2.0,1283133925
233,858,4.0,1524781360
233,1230,3.5,1448816387
233,1298,4.0,1529334144
233,3081,4.0,1532964947
233,5816,3.5,1533296501
233,5952,4.0,1529333692
233,6016,3.5,1529334235
233,7153,4.0,1448815887
233,58025,3.0,1533005152
233,58559,4.5,1520206338
233,69122,3.0,1529334238
233,115210,2.0,1520206302
233,168266,3.5,1532964867
234,34,3.0,1004409582
234,466,2.0,1004408501
234,1920,2.0,1004409503
234,2090,4.0,1004409449
234,2384,2.0,1004409631
234,2568,3.0,1004408723
234,2617,4.0,1004407546
234,2987,5.0,1004408972
234,3564,2.0,1004409889
234,4477,1.0,1004409273
234,4519,4.0,1004409347
235,34,4.0,841422446
235,62,5.0,841422615
235,186,3.0,841422557
235,208,1.0,841422389
235,224,3.0,841422634
235,300,5.0,841422428
235,410,2.0,841422428
236,1278,5.0,943013976
236,2490,5.0,943015701
237,2378,3.0,1410630355
237,58559,3.5,1410632157
238,858,3.0,1007931691
238,2023,5.0,1007932083
238,4916,3.0,1007931026
238,4947,4.0,1007931967
239,20,3.5,1221147484
239,208,2.5,1221158495
239,292,4.0,1221158413
239,858,5.0,1221158130
239,1222,5.0,1221158997
239,1466,4.0,1221159416
239,1584,4.0,1221158680
239,1954,3.5,1221159123
239,2023,4.0,1221866475
239,2321,4.5,1221159073
239,2405,3.5,1221147400
239,2797,4.0,1221158362
239,2987,3.5,1221158671
239,3527,3.0,1221866562
239,4370,1.0,1221158863
239,5218,4.0,1221158730
239,5816,4.0,1221158427
239,5952,5.0,1221147996
239,7153,5.0,1221159305
239,40815,4.0,1221158643
239,52722,3.5,1221159245
239,52973,3.5,1221158831
239,58559,4.5,1221158269
240,2,5.0,849122404
240,34,5.0,849122277
240,186,3.0,849122483
240,208,4.0,849122195
240,239,3.0,849123294
240,292,5.0,849122165
240,328,5.0,849123049
240,410,3.0,849122277
240,432,5.0,849122370
240,466,4.0,849122614
240,491,3.0,849122831
240,533,3.0,849123049
240,761,3.0,849123370
241,215,5.0,1447536409
241,858,4.5,1447536095
241,2160,2.0,1447540128
241,3083,4.0,1447540419
241,6016,3.5,1447537098
241,8638,5.0,1447536816
241,8981,4.0,1447540810
242,208,4.0,834073137
242,292,3.0,834073121
242,300,5.0,834073153
242,410,3.0,834073153
242,432,4.0,834073303
243,62,5.0,837155394
243,410,4.0,837155155
243,466,5.0,837155534
244,292,1.0,975091915
244,1233,5.0,975075995
244,2023,2.0,975073749
244,2427,1.0,975091915
244,2490,5.0,975093266
244,2797,4.0,975075211
245,858,2.0,951183090
246,224,3.5,1355956356
246,410,5.0,1354145941
246,1298,4.0,1354144980
246,1584,3.5,1354145917
246,1680,4.0,1354126385
246,2023,3.0,1353864602
246,3081,5.0,1354124732
246,5618,5.0,1354126969
246,5816,3.0,1354134535
246,5952,5.0,1354126780
246,6016,3.5,1354145963
246,7153,5.0,1354126589
246,40629,2.0,1354126102
246,40815,4.0,1354133736
246,52722,3.0,1354127082
246,52885,5.0,1354134427
246,96079,4.5,1354126014
247,858,4.0,1467643901
247,899,5.0,1467759490
247,953,2.0,1467759763
247,3034,3.0,1467936071
247,5618,3.5,1467644468
247,5952,4.0,1467644097
247,6016,4.0,1467644041
247,7153,4.0,1467644032
247,40815,2.0,1467759774
247,58559,4.0,1467643888
247,69122,4.0,1467646510
248,5218,4.0,1534592282
248,58559,2.5,1534591738
248,122896,4.0,1534592058
248,122916,3.5,1534591650
248,122918,4.0,1534591646
249,2,4.0,1353800871
249,20,3.5,1355366891
249,208,3.5,1353801005
249,858,4.5,1346757706
249,1086,4.0,1422131701
249,1219,5.0,1346757676
249,1954,4.5,1410001876
249,2539,3.5,1354227279
249,2617,4.0,1440669108
249,2797,4.0,1354896440
249,2987,4.0,1362336507
249,3034,4.0,1356439500
249,3081,3.5,1356277589
249,3307,4.0,1346757785
249,3527,4.0,1346847647
249,3564,2.0,1415415709
249,4025,3.0,1355366751
249,4370,3.5,1354896105
249,5218,4.0,1415415305
249,5816,3.5,1386513964
249,5952,4.5,1346757871
249,6338,2.5,1354225791
249,6484,3.0,1355367083
249,6503,3.0,1353801377
249,6550,3.5,1347887013
249,7153,5.0,1346757887
249,7323,3.0,1415415431
249,8783,3.5,1354895807
249,26686,2.5,1365264027
249,27478,3.5,1346754180
249,40815,3.5,1346847838
249,43679,3.0,1347887402
249,43871,3.0,1347318603
249,45672,4.5,1353800887
249,45730,3.5,1355342271
249,52722,3.5,1350831603
249,52973,4.0,1348497326
249,53000,3.5,1346752711
249,55830,3.5,1346756689
249,58025,4.0,1415415647
249,58559,5.0,1346757831
249,61132,4.0,1347318336
249,68791,3.0,1354107990
249,69122,4.0,1346841266
249,69278,3.5,1356550233
249,79057,3.5,1354108160
249,87485,3.5,1346756456
249,88140,4.0,1346847705
249,95543,3.0,1430483117
249,95558,4.5,1362345992
249,96079,4.0,1360102406
249,97225,3.5,1359928386
249,102125,4.0,1368664445
249,102686,3.5,1379286477
249,115210,4.5,1439505064
249,122916,4.5,1517617217
249,122918,4.5,1496533199
249,143355,4.5,1505472592
249,143365,2.5,1501416804
249,152077,4.0,1469969083
249,162478,3.5,1481154112
249,167746,4.0,1504979314
249,168252,5.0,1496591029
249,168254,4.0,1506270630
249,168266,4.0,1486944823
249,169984,4.0,1504390008
249,170813,3.0,1531598491
249,171763,4.5,1506864057
249,173941,3.0,1512327683
249,175569,4.5,1531598502
250,1282,5.0,1121217555
251,142115,5.0,1470677265
252,2321,5.0,1498284658
252,122896,3.0,1498284070
252,143355,4.0,1498283807
252,168418,4.0,1498284880
253,926,4.5,1286642757
253,1212,4.5,1286642647
253,3083,5.0,1286644217
253,6016,4.5,1286645187
253,26366,5.0,1286643978
254,858,4.0,1180446617
254,5952,4.0,1180445997
254,7153,4.0,1180446407
255,34,1.0,1005717433
255,1230,1.0,1005717179
255,2023,1.0,1005717223
255,2102,1.0,1005717536
255,3929,2.0,1005717292
255,4361,1.0,1005717473
256,3593,4.5,1447001226
256,4025,3.5,1446580304
256,5218,4.5,1446580271
256,5618,0.5,1446580245
256,6550,3.0,1446581194
256,7323,4.0,1447001179
256,45668,3.5,1446581543
256,45672,3.5,1446581011
256,68791,3.0,1446581074
256,96079,4.0,1446579964
256,146024,4.0,1446579860
257,5952,3.0,1141625449
258,122916,3.0,1534892505
258,122918,3.5,1534892501
