movieId,title,genres,imdbId,tmdbId,id,poster_path,poster_url
1623,Wishmaster (1997),Horror,120524,10351.0,10351.0,/t7rep7SCqiy4COUsq2cOcdQwzU0.jpg,https://image.tmdb.org/t/p/w200/t7rep7SCqiy4COUsq2cOcdQwzU0.jpg
1626,Fire Down Below (1997),Action|Drama|Thriller,119123,14289.0,14289.0,/nflONy2WMEui7uCGCAtkD1r9vnl.jpg,https://image.tmdb.org/t/p/w200/nflONy2WMEui7uCGCAtkD1r9vnl.jpg
1675,Incognito (1997),Crime|Thriller,119365,45928.0,45928.0,/1oqfg2IBGNFAFylDK56NXo558y2.jpg,https://image.tmdb.org/t/p/w200/1oqfg2IBGNFAFylDK56NXo558y2.jpg
1680,Sliding Doors (1998),Drama|Romance,120148,10215.0,10215.0,/v4fYFjEtDk3uCbDl5K6cgBCx1kZ.jpg,https://image.tmdb.org/t/p/w200/v4fYFjEtDk3uCbDl5K6cgBCx1kZ.jpg
1746,Senseless (1998),Comedy,120820,12538.0,12538.0,/s67GRHAFIHcQRhQf3BpSVfpbMzg.jpg,https://image.tmdb.org/t/p/w200/s67GRHAFIHcQRhQf3BpSVfpbMzg.jpg
1759,"Four Days in September (O Que É Isso, Companheiro?) (1997)",Drama,119815,21253.0,21253.0,/qDHde9CScDykVYfwaLCvNRqAZlU.jpg,https://image.tmdb.org/t/p/w200/qDHde9CScDykVYfwaLCvNRqAZlU.jpg
1771,Night Flier (1997),Horror,119784,12238.0,12238.0,/8YSBQNxJPj1ZScau9nStzDgASUU.jpg,https://image.tmdb.org/t/p/w200/8YSBQNxJPj1ZScau9nStzDgASUU.jpg
1834,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller,120176,29193.0,29193.0,/cwkWlWfFrvH6WW6ovX5gfGHo7ks.jpg,https://image.tmdb.org/t/p/w200/cwkWlWfFrvH6WW6ovX5gfGHo7ks.jpg
1839,My Giant (1998),Comedy,120765,47881.0,47881.0,/49ylsG7JJFjNRlKTOdMQTgcI7om.jpg,https://image.tmdb.org/t/p/w200/49ylsG7JJFjNRlKTOdMQTgcI7om.jpg
1859,Taste of Cherry (Ta'm e guilass) (1997),Drama,120265,30020.0,30020.0,/ct8iXbyRXHnPtRMXWBP4eFfysgo.jpg,https://image.tmdb.org/t/p/w200/ct8iXbyRXHnPtRMXWBP4eFfysgo.jpg
1862,Species II (1998),Horror|Sci-Fi,120841,10216.0,10216.0,/3GwIEvxwMcU9tZO6RqkKHVPDn5z.jpg,https://image.tmdb.org/t/p/w200/3GwIEvxwMcU9tZO6RqkKHVPDn5z.jpg
1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama,118925,78373.0,78373.0,/khV9zPcvgOjrqwlk3dI1lGojZib.jpg,https://image.tmdb.org/t/p/w200/khV9zPcvgOjrqwlk3dI1lGojZib.jpg
1887,Almost Heroes (1998),Adventure|Comedy|Western,119053,14342.0,14342.0,/qO1cfr4UxcwQ858Nxp470QNS3v8.jpg,https://image.tmdb.org/t/p/w200/qO1cfr4UxcwQ858Nxp470QNS3v8.jpg
1888,Hope Floats (1998),Comedy|Drama|Romance,119313,9715.0,9715.0,/6PRFM09xjGSWpXObW87CT5JELGJ.jpg,https://image.tmdb.org/t/p/w200/6PRFM09xjGSWpXObW87CT5JELGJ.jpg
1913,Picnic at Hanging Rock (1975),Drama|Mystery,73540,11020.0,11020.0,/7BAXwmFN4pZDNb9N6kzmAAwdssi.jpg,https://image.tmdb.org/t/p/w200/7BAXwmFN4pZDNb9N6kzmAAwdssi.jpg
1919,Madeline (1998),Children|Comedy,123987,35680.0,35680.0,/nAGRLwJC0jv7QlfJR6y32xRZqcF.jpg,https://image.tmdb.org/t/p/w200/nAGRLwJC0jv7QlfJR6y32xRZqcF.jpg
1920,Small Soldiers (1998),Animation|Children|Fantasy|War,122718,11551.0,11551.0,/l5laJWvcxgkoqC3nRPs9N5u55jR.jpg,https://image.tmdb.org/t/p/w200/l5laJWvcxgkoqC3nRPs9N5u55jR.jpg
1929,Grand Hotel (1932),Drama|Romance,22958,33680.0,33680.0,/2j7dxqIlGHdTaaUW9s4Z5zfp9qS.jpg,https://image.tmdb.org/t/p/w200/2j7dxqIlGHdTaaUW9s4Z5zfp9qS.jpg
1932,"Great Ziegfeld, The (1936)",Drama|Musical,27698,43277.0,43277.0,/wyB7xg4kANE0S70S6ibX5WmQncm.jpg,https://image.tmdb.org/t/p/w200/wyB7xg4kANE0S70S6ibX5WmQncm.jpg
1934,You Can't Take It with You (1938),Comedy|Romance,30993,34106.0,34106.0,/ysTiFXwTowOdDOUu9ikE21LPmdy.jpg,https://image.tmdb.org/t/p/w200/ysTiFXwTowOdDOUu9ikE21LPmdy.jpg
1937,Going My Way (1944),Comedy|Drama|Musical,36872,17661.0,17661.0,/5DEhp5Z4HkQK95rx9lXXgmwp8fe.jpg,https://image.tmdb.org/t/p/w200/5DEhp5Z4HkQK95rx9lXXgmwp8fe.jpg
1954,Rocky (1976),Drama,75148,1366.0,1366.0,/i5xiwdSsrecBvO7mIfAJixeEDSg.jpg,https://image.tmdb.org/t/p/w200/i5xiwdSsrecBvO7mIfAJixeEDSg.jpg
1956,Ordinary People (1980),Drama,81283,16619.0,16619.0,/fxXvhczta3Pqy04JoHRfyhXuyo6.jpg,https://image.tmdb.org/t/p/w200/fxXvhczta3Pqy04JoHRfyhXuyo6.jpg
1990,Prom Night IV: Deliver Us From Evil (1992),Horror,105179,41769.0,41769.0,/66fklrsgHyWKoz0Yis6sSHHFOyQ.jpg,https://image.tmdb.org/t/p/w200/66fklrsgHyWKoz0Yis6sSHHFOyQ.jpg
2009,Soylent Green (1973),Drama|Mystery|Sci-Fi|Thriller,70723,12101.0,12101.0,/tIQVty3lbBzwuLemEDQic1Axfbd.jpg,https://image.tmdb.org/t/p/w200/tIQVty3lbBzwuLemEDQic1Axfbd.jpg
2021,Dune (1984),Adventure|Sci-Fi,87182,841.0,841.0,/ngUaHgSZGkKy1Izwjk7qwZLOC5A.jpg,https://image.tmdb.org/t/p/w200/ngUaHgSZGkKy1Izwjk7qwZLOC5A.jpg
2023,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,99674,242.0,242.0,/1hdm3Axw9LjITbApvAXBbqO58zE.jpg,https://image.tmdb.org/t/p/w200/1hdm3Axw9LjITbApvAXBbqO58zE.jpg
2024,"Rapture, The (1991)",Drama|Mystery,102757,1411.0,1411.0,/pkAn82RrSS0pJ0PktCSzr6fxyaP.jpg,https://image.tmdb.org/t/p/w200/pkAn82RrSS0pJ0PktCSzr6fxyaP.jpg
2037,Candleshoe (1977),Adventure|Children|Comedy,75807,14612.0,14612.0,/pogrAhq0K0KWEJrym8lyAe7Unbe.jpg,https://image.tmdb.org/t/p/w200/pogrAhq0K0KWEJrym8lyAe7Unbe.jpg
2042,D2: The Mighty Ducks (1994),Children|Comedy,109520,11164.0,11164.0,/7LcDuVIkSrdmcaYgnh3LlWqPgdF.jpg,https://image.tmdb.org/t/p/w200/7LcDuVIkSrdmcaYgnh3LlWqPgdF.jpg
2066,Out of the Past (1947),Film-Noir,39689,678.0,678.0,/yAnhMsPxDNjAEhOZ9iNlgU29Zfc.jpg,https://image.tmdb.org/t/p/w200/yAnhMsPxDNjAEhOZ9iNlgU29Zfc.jpg
2074,"Night Porter, The (Portiere di notte, Il) (1974)",Crime|Drama|Romance,71910,26648.0,26648.0,/qrUtVZB0yTCzfz4DdmsKRdmjtFQ.jpg,https://image.tmdb.org/t/p/w200/qrUtVZB0yTCzfz4DdmsKRdmjtFQ.jpg
2076,Blue Velvet (1986),Drama|Mystery|Thriller,90756,793.0,793.0,/psJb2NQKUWDQyhMRV3hoEWk60gS.jpg,https://image.tmdb.org/t/p/w200/psJb2NQKUWDQyhMRV3hoEWk60gS.jpg
2090,"Rescuers, The (1977)",Adventure|Animation|Children|Crime|Drama,76618,11319.0,11319.0,/49rGpB2x6AFB83SC4IBl9foRIGp.jpg,https://image.tmdb.org/t/p/w200/49rGpB2x6AFB83SC4IBl9foRIGp.jpg
2098,Son of Flubber (1963),Children|Comedy,57518,19762.0,19762.0,/sZ2VydIr1TmKMDBs0ToThcWNC0u.jpg,https://image.tmdb.org/t/p/w200/sZ2VydIr1TmKMDBs0ToThcWNC0u.jpg
2102,Steamboat Willie (1928),Animation|Children|Comedy|Musical,19422,53565.0,53565.0,/tJev6cNihRzUHYvUl113gO715TF.jpg,https://image.tmdb.org/t/p/w200/tJev6cNihRzUHYvUl113gO715TF.jpg
2108,L.A. Story (1991),Comedy|Romance,102250,2107.0,2107.0,/nWoF3yzKMoisiGybTPx1a4xaIKl.jpg,https://image.tmdb.org/t/p/w200/nWoF3yzKMoisiGybTPx1a4xaIKl.jpg
2119,Maximum Overdrive (1986),Horror,91499,9980.0,9980.0,/lgNXAQ1TlKEKzssbjcc5iEhs8mi.jpg,https://image.tmdb.org/t/p/w200/lgNXAQ1TlKEKzssbjcc5iEhs8mi.jpg
2131,Autumn Sonata (Höstsonaten) (1978),Drama,77711,12761.0,12761.0,/2ZskjUMmMRhWSR781fDfuWE2kl2.jpg,https://image.tmdb.org/t/p/w200/2ZskjUMmMRhWSR781fDfuWE2kl2.jpg
2146,St. Elmo's Fire (1985),Drama|Romance,90060,11557.0,11557.0,/oRmvCyeGhXy2JrNgF88KqY3Hgir.jpg,https://image.tmdb.org/t/p/w200/oRmvCyeGhXy2JrNgF88KqY3Hgir.jpg
2160,Rosemary's Baby (1968),Drama|Horror|Thriller,63522,805.0,805.0,/kqA1pt9ovovArgJZi2Lu4Unf6He.jpg,https://image.tmdb.org/t/p/w200/kqA1pt9ovovArgJZi2Lu4Unf6He.jpg
2170,Wrongfully Accused (1998),Action|Comedy,120901,9417.0,9417.0,/ousjLwEsflxfiAYPAwllEb4dz3m.jpg,https://image.tmdb.org/t/p/w200/ousjLwEsflxfiAYPAwllEb4dz3m.jpg
2178,Frenzy (1972),Thriller,68611,573.0,573.0,/4SFvqrlSigAt9tnhXFSMyKeJWQk.jpg,https://image.tmdb.org/t/p/w200/4SFvqrlSigAt9tnhXFSMyKeJWQk.jpg
2179,Topaz (1969),Thriller,65112,2370.0,2370.0,/8u7vxykCVZoaxNocLbpstv3IFNK.jpg,https://image.tmdb.org/t/p/w200/8u7vxykCVZoaxNocLbpstv3IFNK.jpg
2180,Torn Curtain (1966),Thriller,61107,5780.0,5780.0,/pwiU7euYflFMaUbatvX3La0YgtO.jpg,https://image.tmdb.org/t/p/w200/pwiU7euYflFMaUbatvX3La0YgtO.jpg
2207,Jamaica Inn (1939),Drama,31505,31995.0,31995.0,/80V3ScsMRzsuLF0T17SlRN4tiah.jpg,https://image.tmdb.org/t/p/w200/80V3ScsMRzsuLF0T17SlRN4tiah.jpg
2210,Sabotage (1936),Thriller,28212,12684.0,12684.0,/9DM9MPN6jtvIhqvadCFTPBQZwiW.jpg,https://image.tmdb.org/t/p/w200/9DM9MPN6jtvIhqvadCFTPBQZwiW.jpg
2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy|Drama,73817,37916.0,37916.0,/hnpQNKlUqpq1uCgHOtfLMJUjCvU.jpg,https://image.tmdb.org/t/p/w200/hnpQNKlUqpq1uCgHOtfLMJUjCvU.jpg
2249,My Blue Heaven (1990),Comedy,100212,16384.0,16384.0,/4rTJLIBocmu1WjadfcZL2nsivZd.jpg,https://image.tmdb.org/t/p/w200/4rTJLIBocmu1WjadfcZL2nsivZd.jpg
2263,"Seventh Sign, The (1988)",Drama|Fantasy|Thriller,96073,11082.0,11082.0,/9wwLewNiWka1moftFwphXVWX5ng.jpg,https://image.tmdb.org/t/p/w200/9wwLewNiWka1moftFwphXVWX5ng.jpg
2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy,80731,3486.0,3486.0,/pXdDEY47CTvGgkz3XC06mV3F98L.jpg,https://image.tmdb.org/t/p/w200/pXdDEY47CTvGgkz3XC06mV3F98L.jpg
2316,Practical Magic (1998),Drama|Fantasy|Mystery|Romance,120791,6435.0,6435.0,/AwmToSgf2IL3aHv0QRVsR5KvChv.jpg,https://image.tmdb.org/t/p/w200/AwmToSgf2IL3aHv0QRVsR5KvChv.jpg
2321,Pleasantville (1998),Comedy|Drama|Fantasy,120789,2657.0,2657.0,/cKL23HqEEQis7Nbasr5kSyolbFZ.jpg,https://image.tmdb.org/t/p/w200/cKL23HqEEQis7Nbasr5kSyolbFZ.jpg
2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,89941,11893.0,11893.0,/dqViXokpi1xTZmsotfyhvGmzyZo.jpg,https://image.tmdb.org/t/p/w200/dqViXokpi1xTZmsotfyhvGmzyZo.jpg
2348,Sid and Nancy (1986),Drama,91954,14924.0,14924.0,/wHzCbMCfipDJ38GW5IyBTWDflMz.jpg,https://image.tmdb.org/t/p/w200/wHzCbMCfipDJ38GW5IyBTWDflMz.jpg
2350,Heart Condition (1990),Comedy,99750,41817.0,41817.0,/2ApuvU24UEBlWeBiQGRyyOYFeqe.jpg,https://image.tmdb.org/t/p/w200/2ApuvU24UEBlWeBiQGRyyOYFeqe.jpg
2351,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama,50783,19426.0,19426.0,/xF4oCG3PLNbcrtPZbqB3BtkIbKg.jpg,https://image.tmdb.org/t/p/w200/xF4oCG3PLNbcrtPZbqB3BtkIbKg.jpg
2357,Central Station (Central do Brasil) (1998),Drama,140888,666.0,666.0,/uQj3kqTPOVnEFnWr7esi90ZyzTm.jpg,https://image.tmdb.org/t/p/w200/uQj3kqTPOVnEFnWr7esi90ZyzTm.jpg
2360,"Celebration, The (Festen) (1998)",Drama,154420,309.0,309.0,/b0YDV5j53Y5xRscI14UieetvNLB.jpg,https://image.tmdb.org/t/p/w200/b0YDV5j53Y5xRscI14UieetvNLB.jpg
2372,Fletch Lives (1989),Comedy,97366,14628.0,14628.0,/A30iCFQVKXvQzGHEE4hyVC0QtrD.jpg,https://image.tmdb.org/t/p/w200/A30iCFQVKXvQzGHEE4hyVC0QtrD.jpg
2378,Police Academy (1984),Comedy|Crime,87928,9336.0,9336.0,/ApsenIoTzEScNe4HIRSKlmFQQhC.jpg,https://image.tmdb.org/t/p/w200/ApsenIoTzEScNe4HIRSKlmFQQhC.jpg
2384,Babe: Pig in the City (1998),Adventure|Children|Drama,120595,9447.0,9447.0,/yjZ3d2mKC94Lz0XGJYGRbAOrA4Q.jpg,https://image.tmdb.org/t/p/w200/yjZ3d2mKC94Lz0XGJYGRbAOrA4Q.jpg
2400,Prancer (1989),Children|Drama|Fantasy,98115,24951.0,24951.0,/fMB3NytsHZrbb2ylntRFQtFhPPx.jpg,https://image.tmdb.org/t/p/w200/fMB3NytsHZrbb2ylntRFQtFhPPx.jpg
2401,Pale Rider (1985),Western,89767,8879.0,8879.0,/kpAN5WnDEVWYzMDPkXHTbrDQuak.jpg,https://image.tmdb.org/t/p/w200/kpAN5WnDEVWYzMDPkXHTbrDQuak.jpg
2403,First Blood (Rambo: First Blood) (1982),Action|Adventure|Drama|Thriller,83944,1368.0,1368.0,/bbYNNEGLXrV3lJpHDg7CKaPscCb.jpg,https://image.tmdb.org/t/p/w200/bbYNNEGLXrV3lJpHDg7CKaPscCb.jpg
2404,Rambo III (1988),Action|Adventure|Thriller|War,95956,1370.0,1370.0,/oCD41FfUs1OMCdPaf5EcJ6dxxMW.jpg,https://image.tmdb.org/t/p/w200/oCD41FfUs1OMCdPaf5EcJ6dxxMW.jpg
2405,"Jewel of the Nile, The (1985)",Action|Adventure|Comedy|Romance,89370,10303.0,10303.0,/6VjsIhnIcrz2XdQVHdsMj5DdSa1.jpg,https://image.tmdb.org/t/p/w200/6VjsIhnIcrz2XdQVHdsMj5DdSa1.jpg
2427,"Thin Red Line, The (1998)",Action|Drama|War,120863,8741.0,8741.0,/jGDK6eM6vb8VEUmR0ZoaghcCG8f.jpg,https://image.tmdb.org/t/p/w200/jGDK6eM6vb8VEUmR0ZoaghcCG8f.jpg
2428,"Faculty, The (1998)",Horror|Sci-Fi,133751,9276.0,9276.0,/6L1SgKyzDy5x2oEskUyfMcdVed2.jpg,https://image.tmdb.org/t/p/w200/6L1SgKyzDy5x2oEskUyfMcdVed2.jpg
2445,At First Sight (1999),Drama,132512,15556.0,15556.0,/3noBOQroTjMWAYhlku95Y06v5C5.jpg,https://image.tmdb.org/t/p/w200/3noBOQroTjMWAYhlku95Y06v5C5.jpg
2448,Virus (1999),Horror|Sci-Fi,120458,9423.0,9423.0,/5Np88iigCfnXvMlMKmCcbPVIbYQ.jpg,https://image.tmdb.org/t/p/w200/5Np88iigCfnXvMlMKmCcbPVIbYQ.jpg
2477,Firewalker (1986),Adventure,91055,12715.0,12715.0,/v8DC9qUY6KNF4tqYq7agbwFqR78.jpg,https://image.tmdb.org/t/p/w200/v8DC9qUY6KNF4tqYq7agbwFqR78.jpg
2490,Payback (1999),Action|Thriller,120784,2112.0,2112.0,/6wvtqAKsMso4oKTCmAlKtV2W0Zy.jpg,https://image.tmdb.org/t/p/w200/6wvtqAKsMso4oKTCmAlKtV2W0Zy.jpg
2497,Message in a Bottle (1999),Romance,139462,10207.0,10207.0,/majQar87QNbrC47qYMcmK1oCohZ.jpg,https://image.tmdb.org/t/p/w200/majQar87QNbrC47qYMcmK1oCohZ.jpg
2503,"Apple, The (Sib) (1998)",Drama,156901,43978.0,43978.0,/5QC5xzyWIkGK2NcnpZUXThZYK66.jpg,https://image.tmdb.org/t/p/w200/5QC5xzyWIkGK2NcnpZUXThZYK66.jpg
2512,"Ballad of Narayama, The (Narayama bushiko) (1983)",Drama,84390,42113.0,42113.0,/ewYZmeoqzE5XsL0Jlcorlu9iwGe.jpg,https://image.tmdb.org/t/p/w200/ewYZmeoqzE5XsL0Jlcorlu9iwGe.jpg
2515,Children of the Corn II: The Final Sacrifice (1993),Horror,106557,25748.0,25748.0,/lqFb8Mnx9tFPUevnfbz9o2adLFw.jpg,https://image.tmdb.org/t/p/w200/lqFb8Mnx9tFPUevnfbz9o2adLFw.jpg
2539,Analyze This (1999),Comedy,122933,9535.0,9535.0,/eqa4TEgkx63WRhqyD8eTwmL7bUi.jpg,https://image.tmdb.org/t/p/w200/eqa4TEgkx63WRhqyD8eTwmL7bUi.jpg
2561,True Crime (1999),Crime|Thriller,139668,10354.0,10354.0,/xo48IGurAJOJfG29Vp32JglZGPk.jpg,https://image.tmdb.org/t/p/w200/xo48IGurAJOJfG29Vp32JglZGPk.jpg
2568,"Mod Squad, The (1999)",Action|Crime,120757,16379.0,16379.0,/7c20VEblNKkDiBuA6bE6kbeHqHa.jpg,https://image.tmdb.org/t/p/w200/7c20VEblNKkDiBuA6bE6kbeHqHa.jpg
2593,"Monster, The (Mostro, Il) (1994)",Comedy,110570,22826.0,22826.0,/frhnN2qMeZ3qoAjKiL0ieIlonj7.jpg,https://image.tmdb.org/t/p/w200/frhnN2qMeZ3qoAjKiL0ieIlonj7.jpg
2597,Lost & Found (1999),Comedy|Romance,120836,39964.0,39964.0,/jaylLo7TsJrJriNVGf72Asen1Fr.jpg,https://image.tmdb.org/t/p/w200/jaylLo7TsJrJriNVGf72Asen1Fr.jpg
2617,"Mummy, The (1999)",Action|Adventure|Comedy|Fantasy|Horror|Thriller,120616,564.0,564.0,/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg,https://image.tmdb.org/t/p/w200/yhIsVvcUm7QxzLfT6HW2wLf5ajY.jpg
2618,"Castle, The (1997)",Comedy,118826,13852.0,13852.0,/lvzFyEoojIMOgsZyl3HYDApti43.jpg,https://image.tmdb.org/t/p/w200/lvzFyEoojIMOgsZyl3HYDApti43.jpg
2634,"Mummy, The (1959)",Horror,53085,18990.0,18990.0,/w3XEtgi8W9tuPQnLVFCPVxtweyC.jpg,https://image.tmdb.org/t/p/w200/w3XEtgi8W9tuPQnLVFCPVxtweyC.jpg
2656,Tarantula (1955),Horror|Sci-Fi,48696,9077.0,9077.0,/gPjlVSys2CJP1aQKXnhj4kKDxrB.jpg,https://image.tmdb.org/t/p/w200/gPjlVSys2CJP1aQKXnhj4kKDxrB.jpg
2665,Earth vs. the Flying Saucers (1956),Sci-Fi,49169,18158.0,18158.0,/2uZiDKBAfBYGvJwJDgFaeY3szSh.jpg,https://image.tmdb.org/t/p/w200/2uZiDKBAfBYGvJwJDgFaeY3szSh.jpg
2669,Pork Chop Hill (1959),War,53183,37305.0,37305.0,/3EJmYJyj2eyDArf36EXttVak3I3.jpg,https://image.tmdb.org/t/p/w200/3EJmYJyj2eyDArf36EXttVak3I3.jpg
2725,Twin Falls Idaho (1999),Drama,162830,33430.0,33430.0,/fwz3otIN0vrArVfw9y2WO3HyThy.jpg,https://image.tmdb.org/t/p/w200/fwz3otIN0vrArVfw9y2WO3HyThy.jpg
2733,Vibes (1988),Adventure|Comedy|Romance,96378,21185.0,21185.0,/lILGnyPFTmzeCduCm8PZczZtK1g.jpg,https://image.tmdb.org/t/p/w200/lILGnyPFTmzeCduCm8PZczZtK1g.jpg
2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,91557,11120.0,11120.0,/8A1iDYSp8H5WORWZVCV3E3SpkGD.jpg,https://image.tmdb.org/t/p/w200/8A1iDYSp8H5WORWZVCV3E3SpkGD.jpg
2747,"Little Shop of Horrors, The (1960)",Comedy|Horror,54033,24452.0,24452.0,/jXAnJjYcrWfDhyj2weQhm1gud9Z.jpg,https://image.tmdb.org/t/p/w200/jXAnJjYcrWfDhyj2weQhm1gud9Z.jpg
2752,Outrageous Fortune (1987),Comedy|Mystery,93690,20242.0,20242.0,/3f4aaMwUPI21Vs14pqIGeqc7a6l.jpg,https://image.tmdb.org/t/p/w200/3f4aaMwUPI21Vs14pqIGeqc7a6l.jpg
2769,"Yards, The (2000)",Crime|Drama,138946,19457.0,19457.0,/AtwXtU8CDWvVADgOwRkOSRZFPWI.jpg,https://image.tmdb.org/t/p/w200/AtwXtU8CDWvVADgOwRkOSRZFPWI.jpg
2796,Funny Farm (1988),Comedy,95188,14170.0,14170.0,/tW6LGDEZrJpLbvEGkHk51MyQqJC.jpg,https://image.tmdb.org/t/p/w200/tW6LGDEZrJpLbvEGkHk51MyQqJC.jpg
2797,Big (1988),Comedy|Drama|Fantasy|Romance,94737,2280.0,2280.0,/me6uugsf6zWTkrcLBoNc9EElb5j.jpg,https://image.tmdb.org/t/p/w200/me6uugsf6zWTkrcLBoNc9EElb5j.jpg
2799,Problem Child 2 (1991),Comedy,102719,28597.0,28597.0,/npr7j2HuRgvsKrXLIxIiXevTH8A.jpg,https://image.tmdb.org/t/p/w200/npr7j2HuRgvsKrXLIxIiXevTH8A.jpg
2810,Perfect Blue (1997),Animation|Horror|Mystery|Thriller,156887,10494.0,10494.0,/qDLeGIVhni3bRDunByBzhgY4wKZ.jpg,https://image.tmdb.org/t/p/w200/qDLeGIVhni3bRDunByBzhgY4wKZ.jpg
2828,Dudley Do-Right (1999),Children|Comedy,160236,17709.0,17709.0,/eCf1PsMl3rp94Oa4nFmOioqHq2n.jpg,https://image.tmdb.org/t/p/w200/eCf1PsMl3rp94Oa4nFmOioqHq2n.jpg
2829,"Muse, The (1999)",Comedy,164108,37718.0,37718.0,/yaYmUguKw05ZaUe0BdwcoNVefVz.jpg,https://image.tmdb.org/t/p/w200/yaYmUguKw05ZaUe0BdwcoNVefVz.jpg
2839,West Beirut (West Beyrouth) (1998),Drama,157183,49184.0,49184.0,/mevHjimIVDlQEPYlYnYNmUNYrdh.jpg,https://image.tmdb.org/t/p/w200/mevHjimIVDlQEPYlYnYNmUNYrdh.jpg
2848,"Othello (Tragedy of Othello: The Moor of Venice, The) (1952)",Drama,45251,47697.0,47697.0,/61A7EJqfMsrQO0YWsUWq8gbgbu0.jpg,https://image.tmdb.org/t/p/w200/61A7EJqfMsrQO0YWsUWq8gbgbu0.jpg
2860,Blue Streak (1999),Comedy,181316,11001.0,11001.0,/jek2osBtFhzU6Hjj7yp1egOtbqO.jpg,https://image.tmdb.org/t/p/w200/jek2osBtFhzU6Hjj7yp1egOtbqO.jpg
2867,Fright Night (1985),Comedy|Horror|Thriller,89175,11797.0,11797.0,/jE0YbuFlmaZUWeVTyYNpzYXjIbn.jpg,https://image.tmdb.org/t/p/w200/jE0YbuFlmaZUWeVTyYNpzYXjIbn.jpg
2887,Simon Sez (1999),Action|Comedy,168172,32305.0,32305.0,/s2RXbJtzYj6CbPrevsxORX7mC0j.jpg,https://image.tmdb.org/t/p/w200/s2RXbJtzYj6CbPrevsxORX7mC0j.jpg
2891,"Happy, Texas (1999)",Comedy,162360,24066.0,24066.0,/6wnLYEHQHE5bYVN8KwjOv3KvPCE.jpg,https://image.tmdb.org/t/p/w200/6wnLYEHQHE5bYVN8KwjOv3KvPCE.jpg
2897,And the Ship Sails On (E la nave va) (1983),Comedy|War,87188,5622.0,5622.0,/daEKCPyuRpm5m97ej8mldo6Doip.jpg,https://image.tmdb.org/t/p/w200/daEKCPyuRpm5m97ej8mldo6Doip.jpg
2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama,56443,11712.0,11712.0,/zW47oIH3bc3ggmmmzTvKqM4Fqjk.jpg,https://image.tmdb.org/t/p/w200/zW47oIH3bc3ggmmmzTvKqM4Fqjk.jpg
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,80179,11230.0,11230.0,/cf43J2SH8tECZVl9N5n0Q6Ckche.jpg,https://image.tmdb.org/t/p/w200/cf43J2SH8tECZVl9N5n0Q6Ckche.jpg
2927,Brief Encounter (1946),Drama|Romance,37558,851.0,851.0,/yEnLvpbX5c3cUsBqXBufoOzjO00.jpg,https://image.tmdb.org/t/p/w200/yEnLvpbX5c3cUsBqXBufoOzjO00.jpg
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,38559,3767.0,3767.0,/hz2gG5D3GHaaPZUSnRNjMC3Wl1r.jpg,https://image.tmdb.org/t/p/w200/hz2gG5D3GHaaPZUSnRNjMC3Wl1r.jpg
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,80453,5689.0,5689.0,/6zmAK0Ormo2xQh0K4FYPAnsKYc0.jpg,https://image.tmdb.org/t/p/w200/6zmAK0Ormo2xQh0K4FYPAnsKYc0.jpg
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,94008,31650.0,31650.0,/3N0VBgafdANJjVulHlbdXItLJb6.jpg,https://image.tmdb.org/t/p/w200/3N0VBgafdANJjVulHlbdXItLJb6.jpg
2966,"Straight Story, The (1999)",Adventure|Drama,166896,404.0,404.0,/tT9cMiVDdtlcdZxOoFy3VRmEoKk.jpg,https://image.tmdb.org/t/p/w200/tT9cMiVDdtlcdZxOoFy3VRmEoKk.jpg
2967,"Bad Seed, The (1956)",Drama|Thriller,48977,42196.0,42196.0,/iAgSkpZslQ2s3onL9TaHbyWygtC.jpg,https://image.tmdb.org/t/p/w200/iAgSkpZslQ2s3onL9TaHbyWygtC.jpg
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,81633,36819.0,36819.0,/4VZtpwdhHQSa4LUkvujyGAHb1hG.jpg,https://image.tmdb.org/t/p/w200/4VZtpwdhHQSa4LUkvujyGAHb1hG.jpg
2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance,61138,42726.0,42726.0,/gqzc2QioT9cg3PhVVhuaHfw9Ayh.jpg,https://image.tmdb.org/t/p/w200/gqzc2QioT9cg3PhVVhuaHfw9Ayh.jpg
